rate,Reviews,tokenized_reviews,review_date,Sentiment
1,"Lost cell phone and lies. Firstly we had a cell phone lost and when I went to submit a claim the lady on the phone informed me that this insurance is in addition to your regular coverage so whatever your homeowners plan deductible is that still applies. What a *%&^ing scam! I am absolutely going to not use this company again and I am going to tell all of my friends, and I am going to make sure USAA know what a pile of lies this insurance is! I travel a lot and I had just stated purchasing travel insurance. I am now stopping that because of this experience. I will just cover my own costs.Should I mention the lady that I spoke to was unable to function without her script, and got mad when I started asking questions?","['lost', 'cell', 'phone', 'and', 'lies', 'firstly', 'we', 'had', 'a', 'cell', 'phone', 'lost', 'and', 'when', 'i', 'went', 'to', 'submit', 'a', 'claim', 'the', 'lady', 'on', 'the', 'phone', 'informed', 'me', 'that', 'this', 'insurance', 'is', 'in', 'addition', 'to', 'your', 'regular', 'coverage', 'so', 'whatever', 'your', 'homeowners', 'plan', 'deductible', 'is', 'that', 'still', 'applies', 'what', 'a', 'ing', 'scam', 'i', 'am', 'absolutely', 'going', 'to', 'not', 'use', 'this', 'company', 'again', 'and', 'i', 'am', 'going', 'to', 'tell', 'all', 'of', 'my', 'friends', 'and', 'i', 'am', 'going', 'to', 'make', 'sure', 'usaa', 'know', 'what', 'a', 'pile', 'of', 'lies', 'this', 'insurance', 'is', 'i', 'travel', 'a', 'lot', 'and', 'i', 'had', 'just', 'stated', 'purchasing', 'travel', 'insurance', 'i', 'am', 'now', 'stopping', 'that', 'because', 'of', 'this', 'experience', 'i', 'will', 'just', 'cover', 'my', 'own', 'costsshould', 'i', 'mention', 'the', 'lady', 'that', 'i', 'spoke', 'to', 'was', 'unable', 'to', 'function', 'without', 'her', 'script', 'and', 'got', 'mad', 'when', 'i', 'started', 'asking', 'questions']",2024-05-29,NEGATIVE
5,THE BEST. my family has always used travel insured international.  we travel extensively and have made a couple of claims--all were paid as expected.  we would never use another insurance company.  the folks are great and the prices are fair,"['the', 'best', 'my', 'family', 'has', 'always', 'used', 'travel', 'insured', 'international', 'we', 'travel', 'extensively', 'and', 'have', 'made', 'a', 'couple', 'of', 'claimsall', 'were', 'paid', 'as', 'expected', 'we', 'would', 'never', 'use', 'another', 'insurance', 'company', 'the', 'folks', 'are', 'great', 'and', 'the', 'prices', 'are', 'fair']",2024-05-29,POSITIVE
5,"While I (luckily) did not have to file a claim, when I had questions about my plan, the representatives were very knowledgeable and helpful.","['while', 'i', 'luckily', 'did', 'not', 'have', 'to', 'file', 'a', 'claim', 'when', 'i', 'had', 'questions', 'about', 'my', 'plan', 'the', 'representatives', 'were', 'very', 'knowledgeable', 'and', 'helpful']",2024-05-12,POSITIVE
5,Agent was very knowledgeable and understood my question and answered in a way that I fully understood ,"['agent', 'was', 'very', 'knowledgeable', 'and', 'understood', 'my', 'question', 'and', 'answered', 'in', 'a', 'way', 'that', 'i', 'fully', 'understood']",2024-05-24,POSITIVE
1,Terrible policy!. Terrible.  Makes it very difficult to file a claim.   Website doesn't work properly and the amount of information necessary to file a claim is beyond reasonable.  After giving everything I had still waiting to see if my claim of less than $160 will be approved.  Will NEVER purchase again.,"['terrible', 'policy', 'terrible', 'makes', 'it', 'very', 'difficult', 'to', 'file', 'a', 'claim', 'website', 'doesnt', 'work', 'properly', 'and', 'the', 'amount', 'of', 'information', 'necessary', 'to', 'file', 'a', 'claim', 'is', 'beyond', 'reasonable', 'after', 'giving', 'everything', 'i', 'had', 'still', 'waiting', 'to', 'see', 'if', 'my', 'claim', 'of', 'less', 'than', '160', 'will', 'be', 'approved', 'will', 'never', 'purchase', 'again']",2024-05-28,NEGATIVE
5,Buying policy is easy at best cost for coverage.. Buying the policy is easy and at the best price I have found for the covarage.  I've never made a claim so I can't say anything about that process.  The association with USAA gives me some assurances that Travel Insured is a reputable company. ,"['buying', 'policy', 'is', 'easy', 'at', 'best', 'cost', 'for', 'coverage', 'buying', 'the', 'policy', 'is', 'easy', 'and', 'at', 'the', 'best', 'price', 'i', 'have', 'found', 'for', 'the', 'covarage', 'ive', 'never', 'made', 'a', 'claim', 'so', 'i', 'cant', 'say', 'anything', 'about', 'that', 'process', 'the', 'association', 'with', 'usaa', 'gives', 'me', 'some', 'assurances', 'that', 'travel', 'insured', 'is', 'a', 'reputable', 'company']",2024-05-06,NEGATIVE
5,"Insurance Equals Peace. Having the insurance for a very reasonable cost gave me peace of mind. I could relax and enjoy myself knowing if any mishaps occurred, I would be taken care of.","['insurance', 'equals', 'peace', 'having', 'the', 'insurance', 'for', 'a', 'very', 'reasonable', 'cost', 'gave', 'me', 'peace', 'of', 'mind', 'i', 'could', 'relax', 'and', 'enjoy', 'myself', 'knowing', 'if', 'any', 'mishaps', 'occurred', 'i', 'would', 'be', 'taken', 'care', 'of']",2024-05-04,POSITIVE
5,Easy Process,"['easy', 'process']",2024-03-05,POSITIVE
5,"Purchasing travel insurance was easy and affordable. I didn't need to make any claims thankfully, but I had the peace of mind knowing it was there if I needed it. ","['purchasing', 'travel', 'insurance', 'was', 'easy', 'and', 'affordable', 'i', 'didnt', 'need', 'to', 'make', 'any', 'claims', 'thankfully', 'but', 'i', 'had', 'the', 'peace', 'of', 'mind', 'knowing', 'it', 'was', 'there', 'if', 'i', 'needed', 'it']",2024-05-05,NEGATIVE
1,"Beware of Denial of Claims. We have used Travel Insured International for over 10 years and submitted our first claim last year.  The $16,000 claim was for a Vantage cruise that was canceled due to bankruptcy.  The claim was submitted in August 2023.  Over a 5 month period we were asked to submit many receipts, time tables, etc. It took them to January 2024 to find a ""catch 22"" so that they could deny our claim.  BEWARE","['beware', 'of', 'denial', 'of', 'claims', 'we', 'have', 'used', 'travel', 'insured', 'international', 'for', 'over', '10', 'years', 'and', 'submitted', 'our', 'first', 'claim', 'last', 'year', 'the', '16000', 'claim', 'was', 'for', 'a', 'vantage', 'cruise', 'that', 'was', 'canceled', 'due', 'to', 'bankruptcy', 'the', 'claim', 'was', 'submitted', 'in', 'august', '2023', 'over', 'a', '5', 'month', 'period', 'we', 'were', 'asked', 'to', 'submit', 'many', 'receipts', 'time', 'tables', 'etc', 'it', 'took', 'them', 'to', 'january', '2024', 'to', 'find', 'a', 'catch', '22', 'so', 'that', 'they', 'could', 'deny', 'our', 'claim', 'beware']",2024-01-02,NEGATIVE
5,Easy to select the appropriate level of coverage based on my needs.,"['easy', 'to', 'select', 'the', 'appropriate', 'level', 'of', 'coverage', 'based', 'on', 'my', 'needs']",2024-03-20,POSITIVE
5,"Great trip for low-mobility. Our guide, Conor, was a wealth of information which he delivered with a good sense of humor!  He was also willing to work with us when a passenger was unable to walk long distances. We had a friendly group of travelers who looked out for each other.  The accommodations were top-notch and the itinerary was well-planned. I do wish we’d had more time in Galway City and in Belfast…but that would require a 14 day tour!","['great', 'trip', 'for', 'lowmobility', 'our', 'guide', 'conor', 'was', 'a', 'wealth', 'of', 'information', 'which', 'he', 'delivered', 'with', 'a', 'good', 'sense', 'of', 'humor', 'he', 'was', 'also', 'willing', 'to', 'work', 'with', 'us', 'when', 'a', 'passenger', 'was', 'unable', 'to', 'walk', 'long', 'distances', 'we', 'had', 'a', 'friendly', 'group', 'of', 'travelers', 'who', 'looked', 'out', 'for', 'each', 'other', 'the', 'accommodations', 'were', 'topnotch', 'and', 'the', 'itinerary', 'was', 'wellplanned', 'i', 'do', 'wish', 'we', 'd', 'had', 'more', 'time', 'in', 'galway', 'city', 'and', 'in', 'belfast', 'but', 'that', 'would', 'require', 'a', '14', 'day', 'tour']",2024-05-06,NEGATIVE
3,price. did not have to use insurance..I would not use this company again....price way to high,"['price', 'did', 'not', 'have', 'to', 'use', 'insurancei', 'would', 'not', 'use', 'this', 'company', 'againprice', 'way', 'to', 'high']",2024-05-11,NEGATIVE
5,"Great Welcome. We received a great welcome from your agent, Dan Drennen.  However, we were not able to determine your response to a claim since fortunately it was not necessary on this trip.","['great', 'welcome', 'we', 'received', 'a', 'great', 'welcome', 'from', 'your', 'agent', 'dan', 'drennen', 'however', 'we', 'were', 'not', 'able', 'to', 'determine', 'your', 'response', 'to', 'a', 'claim', 'since', 'fortunately', 'it', 'was', 'not', 'necessary', 'on', 'this', 'trip']",2024-02-29,POSITIVE
5,"Thankfully, no issues requiring insurance claim!","['thankfully', 'no', 'issues', 'requiring', 'insurance', 'claim']",2024-05-04,POSITIVE
5,My trip did not require an insurance claim. ,"['my', 'trip', 'did', 'not', 'require', 'an', 'insurance', 'claim']",2024-05-06,NEGATIVE
5,"It was easy to purchase the insurance I needed and, fortunately, this time everything went well.","['it', 'was', 'easy', 'to', 'purchase', 'the', 'insurance', 'i', 'needed', 'and', 'fortunately', 'this', 'time', 'everything', 'went', 'well']",2024-04-10,NEGATIVE
5,Fast payment of my claim!. Paid my claim barely 2 weeks after I filed!  Great customer service!,"['fast', 'payment', 'of', 'my', 'claim', 'paid', 'my', 'claim', 'barely', '2', 'weeks', 'after', 'i', 'filed', 'great', 'customer', 'service']",2024-05-15,NEGATIVE
4,"The price was high but reasonable compared to others.  Since I did not have an event requiring a restitution, I cannot say how they would handle it.  However, on a prior trip, they were cooperative and payed restitution though it took several weeks.","['the', 'price', 'was', 'high', 'but', 'reasonable', 'compared', 'to', 'others', 'since', 'i', 'did', 'not', 'have', 'an', 'event', 'requiring', 'a', 'restitution', 'i', 'can', 'not', 'say', 'how', 'they', 'would', 'handle', 'it', 'however', 'on', 'a', 'prior', 'trip', 'they', 'were', 'cooperative', 'and', 'payed', 'restitution', 'though', 'it', 'took', 'several', 'weeks']",2024-04-25,NEGATIVE
4,It was easy to get our trip protected.  ,"['it', 'was', 'easy', 'to', 'get', 'our', 'trip', 'protected']",2024-05-23,NEGATIVE
1,False Representation of Benefits. Missed THREE  full days of a tour valued at $650.  Only willing to cover $300!!,"['false', 'representation', 'of', 'benefits', 'missed', 'three', 'full', 'days', 'of', 'a', 'tour', 'valued', 'at', '650', 'only', 'willing', 'to', 'cover', '300']",2024-05-23,NEGATIVE
5,"Very easy to sign up. It was great because it was very easy to sign up for the insurance I needed. It was pretty inexpensive.  Fortunately, I did not need to use the insurance so I cannot speak to that.","['very', 'easy', 'to', 'sign', 'up', 'it', 'was', 'great', 'because', 'it', 'was', 'very', 'easy', 'to', 'sign', 'up', 'for', 'the', 'insurance', 'i', 'needed', 'it', 'was', 'pretty', 'inexpensive', 'fortunately', 'i', 'did', 'not', 'need', 'to', 'use', 'the', 'insurance', 'so', 'i', 'can', 'not', 'speak', 'to', 'that']",2024-05-08,NEGATIVE
4,"Agent helpful, knowledgeable and able to answer questions well.","['agent', 'helpful', 'knowledgeable', 'and', 'able', 'to', 'answer', 'questions', 'well']",2024-05-14,POSITIVE
5,Super easy to purchase!,"['super', 'easy', 'to', 'purchase']",2024-05-02,POSITIVE
1,Completely unsatisfied. Was unable to board cruise due to my daughters birth certificate not being accepted.   When I called the insurance to make a claim I was told there is nothing that can be done.  What's the purpose of the insurance?  Line 28 describes companions visa or passport but nothing is stated about a minor companion.  I felt at least a credit would suffice instead of nothing .,"['completely', 'unsatisfied', 'was', 'unable', 'to', 'board', 'cruise', 'due', 'to', 'my', 'daughters', 'birth', 'certificate', 'not', 'being', 'accepted', 'when', 'i', 'called', 'the', 'insurance', 'to', 'make', 'a', 'claim', 'i', 'was', 'told', 'there', 'is', 'nothing', 'that', 'can', 'be', 'done', 'whats', 'the', 'purpose', 'of', 'the', 'insurance', 'line', '28', 'describes', 'companions', 'visa', 'or', 'passport', 'but', 'nothing', 'is', 'stated', 'about', 'a', 'minor', 'companion', 'i', 'felt', 'at', 'least', 'a', 'credit', 'would', 'suffice', 'instead', 'of', 'nothing']",2024-05-13,NEGATIVE
5,Very easy to work with. Very simple to have all the information I needed to make sure I was covered on my trip,"['very', 'easy', 'to', 'work', 'with', 'very', 'simple', 'to', 'have', 'all', 'the', 'information', 'i', 'needed', 'to', 'make', 'sure', 'i', 'was', 'covered', 'on', 'my', 'trip']",2024-05-07,POSITIVE
5,"Great . We had no problem at all, they treat us nice and professional. ","['great', 'we', 'had', 'no', 'problem', 'at', 'all', 'they', 'treat', 'us', 'nice', 'and', 'professional']",2024-04-22,POSITIVE
5,"The travel was great knowing that I had…Trip to Japan. The travel was great knowing that I had coverage in case something happened during my trip.  Other members of my party suffered minor injuries but no one filed a claim.  Even so, having coverage made me feel secure.","['the', 'travel', 'was', 'great', 'knowing', 'that', 'i', 'had', 'trip', 'to', 'japan', 'the', 'travel', 'was', 'great', 'knowing', 'that', 'i', 'had', 'coverage', 'in', 'case', 'something', 'happened', 'during', 'my', 'trip', 'other', 'members', 'of', 'my', 'party', 'suffered', 'minor', 'injuries', 'but', 'no', 'one', 'filed', 'a', 'claim', 'even', 'so', 'having', 'coverage', 'made', 'me', 'feel', 'secure']",2024-01-23,POSITIVE
1,The insurance did not meet my needs. I have several issues on my trip and the insurance was not beneficial to have. Going forward I will either ask more questions of find another travel insurance company. ,"['the', 'insurance', 'did', 'not', 'meet', 'my', 'needs', 'i', 'have', 'several', 'issues', 'on', 'my', 'trip', 'and', 'the', 'insurance', 'was', 'not', 'beneficial', 'to', 'have', 'going', 'forward', 'i', 'will', 'either', 'ask', 'more', 'questions', 'of', 'find', 'another', 'travel', 'insurance', 'company']",2024-05-15,NEGATIVE
5,"I was concerned that filing a claim was going to be a pain!. I was concerned that filing a claim was going to be a bit of a pain.  In all honesty, it was amazing! No pain whatsoever.  I called them because I was having some internet issues, the agent I spoke with was so kind, sympathetic that we had to cancel our cruise and so very helpful.  She followed through on her end with immediately forwarding to me the necessary forms, etc.  I filled them out, faxed them over with all the supporting documents and within 36 hours I receive a phone call saying my claim had been processed, a check in a certain amount was going to be sent within a short number of business days, etc.  I received the check quickly.  I recommend Travel Insured International and will have my agent ensure we use them again.  We've always purchased travel insurance and have never needed to file a claim until this last time...it was painless and easy!  ","['i', 'was', 'concerned', 'that', 'filing', 'a', 'claim', 'was', 'going', 'to', 'be', 'a', 'pain', 'i', 'was', 'concerned', 'that', 'filing', 'a', 'claim', 'was', 'going', 'to', 'be', 'a', 'bit', 'of', 'a', 'pain', 'in', 'all', 'honesty', 'it', 'was', 'amazing', 'no', 'pain', 'whatsoever', 'i', 'called', 'them', 'because', 'i', 'was', 'having', 'some', 'internet', 'issues', 'the', 'agent', 'i', 'spoke', 'with', 'was', 'so', 'kind', 'sympathetic', 'that', 'we', 'had', 'to', 'cancel', 'our', 'cruise', 'and', 'so', 'very', 'helpful', 'she', 'followed', 'through', 'on', 'her', 'end', 'with', 'immediately', 'forwarding', 'to', 'me', 'the', 'necessary', 'forms', 'etc', 'i', 'filled', 'them', 'out', 'faxed', 'them', 'over', 'with', 'all', 'the', 'supporting', 'documents', 'and', 'within', '36', 'hours', 'i', 'receive', 'a', 'phone', 'call', 'saying', 'my', 'claim', 'had', 'been', 'processed', 'a', 'check', 'in', 'a', 'certain', 'amount', 'was', 'going', 'to', 'be', 'sent', 'within', 'a', 'short', 'number', 'of', 'business', 'days', 'etc', 'i', 'received', 'the', 'check', 'quickly', 'i', 'recommend', 'travel', 'insured', 'international', 'and', 'will', 'have', 'my', 'agent', 'ensure', 'we', 'use', 'them', 'again', 'weve', 'always', 'purchased', 'travel', 'insurance', 'and', 'have', 'never', 'needed', 'to', 'file', 'a', 'claim', 'until', 'this', 'last', 'timeit', 'was', 'painless', 'and', 'easy']",2024-04-28,NEGATIVE
